0,358.602319193996
0.01,358.616832370577
0.02,358.633154936153
0.03,358.651181768981
0.04,358.670804513646
0.05,358.691912129646
0.06,358.714391419611
0.07,358.738127532864
0.08,358.763004439792
0.09,358.788905372248
0.1,358.815713224967
0.11,358.843310912746
0.12,358.871581677902
0.13,358.900409342265
0.14,358.929678497814
0.15,358.959274629863
0.16,358.989084166717
0.17,359.018994449822
0.18,359.048893618865
0.19,359.078670407129
0.2,359.108213843897
0.21,359.1374128631
0.22,359.166155821121
0.23,359.194329932132
0.24,359.221820637164
0.25,359.248510933847
0.26,359.274280708122
0.27,359.299006127428
0.28,359.322559176936
0.29,359.344807445039
0.3,359.365614288808
0.31,359.384839529329
0.32,359.40234083274
0.33,359.417975914931
0.34,359.431605654681
0.35,359.443098103073
0.36,359.452333236529
0.37,359.459208132384
0.38,359.463642083582
0.39,359.465581061456
0.4,359.465000930751
0.41,359.461908945637
0.42,359.456343296156
0.43,359.448370775733
0.44,359.438082922817
0.45,359.425591181515
0.46,359.411021690078
0.47,359.39451024888
0.48,359.376197880217
0.49,359.356227221798
0.5,359.334739837077
0.51,359.311874404289
0.52,359.287765669863
0.53,359.262544016348
0.54,359.236335489478
0.55,359.209262142187
0.56,359.18144257587
0.57,359.152992584202
0.58,359.124025828529
0.59,359.094654494203
0.6,359.064989893641
0.61,359.03514299451
0.62,359.00522486078
0.63,358.97534700104
0.64,358.945621623042
0.65,358.916161796547
0.66,358.88708152843
0.67,358.858495755232
0.68,358.830520258904
0.69,358.803271511826
0.7,358.776866457189
0.71,358.751422230751
0.72,358.727055829807
0.73,358.703883734977
0.74,358.682021490217
0.75,358.661583246171
0.76,358.642681271793
0.77,358.62542543889
0.78,358.609922684009
0.79,358.596276451862
0.8,358.584586124207
0.81,358.574946437813
0.82,358.567446894857
0.83,358.562171168708
0.84,358.559196507646
0.85,358.558593138573
0.86,358.560423672151
0.87,358.564742510098
0.88,358.571595254446
0.89,358.581018117458
0.9,358.593037329527
0.91,358.607668540583
0.92,358.62491620836
0.93,358.644772963988
0.94,358.667218941732
0.95,358.69222105497
0.96,358.71973219425
0.97,358.749690315166
0.98,358.782017372976
0.99,358.816618046546
1,358.853378175115
1.01,358.892162805835
1.02,358.932813716077
1.03,358.975146229585
1.04,359.018945087174
1.05,359.063959059052
1.06,359.109893898464
1.07,359.156403145226
1.08,359.203076222784
1.09,359.249423306891
1.1,359.294856736418
1.11,359.338669598971
1.12,359.380014094731
1.13,359.417886101026
1.14,359.451128514126
1.15,359.478473171304
1.16,359.498643674734
1.17,359.510527705694
1.18,359.513388733464
1.19,359.507039434923
1.2,359.491890132533
1.21,359.468844996159
1.22,359.439102860632
1.23,359.403953673466
1.24,359.364631711047
1.25,359.322238200846
1.26,359.277716790219
1.27,359.231859307275
1.28,359.185324654264
1.29,359.138660859724
1.3,359.092325585373
1.31,359.046703409672
1.32,359.002119679315
1.33,358.958851315354
1.34,358.917135128237
1.35,358.877174179839
1.36,358.839142650072
1.37,358.803189573839
1.38,358.769441731439
1.39,358.738005907765
1.4,358.708970682667
1.41,358.682407874423
1.42,358.65837372776
1.43,358.636909915014
1.44,358.618044401905
1.45,358.601792216509
1.46,358.588156150352
1.47,358.577127413201
1.48,358.568686257507
1.49,358.562802584184
1.5,358.559436538084
1.51,358.558539098901
1.52,358.560052671276
1.53,358.563911676198
1.54,358.570043144556
1.55,358.578367312676
1.56,358.588798218812
1.57,358.601244298907
1.58,358.615608979386
1.59,358.631791264243
1.6,358.649686313334
1.61,358.669186008408
1.62,358.690179503131
1.63,358.712553753084
1.64,358.736194021449
1.65,358.760984355877
1.66,358.786808031775
1.67,358.813547957016
1.68,358.841087032844
1.69,358.869308465488
1.7,358.898096022801
1.71,358.927334229987
1.72,358.956908498394
1.73,358.986705181244
1.74,359.016611550323
1.75,359.046515688042
1.76,359.076306290082
1.77,359.105872375266
1.78,359.135102901626
1.79,359.16388629122
1.8,359.192109871564
1.81,359.219659249149
1.82,359.246417641021
1.83,359.272265204413
1.84,359.297078422367
1.85,359.320729625012
1.86,359.343086750728
1.87,359.364013476038
1.88,359.383369863002
1.89,359.401013680162
1.9,359.41680253758
1.91,359.430596926513
1.92,359.442264160949
1.93,359.4516830809
1.94,359.45874921011
1.95,359.463379896373
1.96,359.465518848799
1.97,359.465139471934
1.98,359.462246510868
1.99,359.456875754406
2,359.449091842577
2.01,359.438984511579
2.02,359.426663810226
2.03,359.412254896451
2.04,359.39589297371
2.05,359.377718792527
2.06,359.357874972647
2.07,359.336503240443
2.08,359.31374255144
2.09,359.289727988104
2.1,359.264590284607
2.11,359.238455822782
2.12,359.211446955624
2.13,359.183682536633
2.14,359.155278558366
2.15,359.126348827416
2.16,359.097005623706
2.17,359.067360308723
2.18,359.037523860225
2.19,359.007607320513
2.2,358.977722152209
2.21,358.947980500235
2.22,358.918495361826
2.23,358.889380668455
2.24,358.860751284742
2.25,358.832722930102
2.26,358.805412029168
2.27,358.778935497099
2.28,358.753410465791
2.29,358.728953956836
2.3,358.705682506873
2.31,358.683711750726
2.32,358.663155967504
2.33,358.644127594566
2.34,358.626736714056
2.35,358.611090516442
2.36,358.597292745263
2.37,358.585443127026
2.38,358.575636789919
2.39,358.567963674699
2.4,358.562507940733
2.41,358.559347369813
2.42,358.558552769795
2.43,358.560187379592
2.44,358.564306276294
2.45,358.570955784293
2.46,358.580172885233
2.47,358.591984626205
2.48,358.606407521882
2.49,358.623446944139
2.5,358.643096489879
2.51,358.665337314217
2.52,358.690137411524
2.53,358.717450820756
2.54,358.747216723519
2.55,358.779358392775
2.56,358.813781936085
2.57,358.850374758597
2.58,358.889003646049
2.59,358.929512334866
2.6,358.971718392451
2.61,359.015409173569
2.62,359.060336546327
2.63,359.10620999476
2.64,359.152687613474
2.65,359.199364440872
2.66,359.245757599714
2.67,359.291287976741
2.68,359.335258973483
2.69,359.376834717274
2.7,359.415023766416
2.71,359.448680319751
2.72,359.47654221479
2.73,359.497328253744
2.74,359.5099054291
2.75,359.513499811785
2.76,359.507876513389
2.77,359.493400229058
2.78,359.470942428395
2.79,359.441686403977
2.8,359.406921169474
2.81,359.367889122292
2.82,359.325703531961
2.83,359.281320654012
2.84,359.235543806778
2.85,359.189041670806
2.86,359.142370315785
2.87,359.09599391996
2.88,359.050302330364
2.89,359.005625177713
2.9,358.962242905335
2.91,358.920395262037
2.92,358.880287801675
2.93,358.84209685426
2.94,358.805973341494
2.95,358.772045725908
2.96,358.740422313754
2.97,358.711193077776
2.98,358.684431124602
2.99,358.660193900333
3,358.638524204508
3.01,358.619451065089
3.02,358.602990513977
3.03,358.589146292636
3.04,358.577910509919
3.05,358.569264268454
3.06,358.563178271561
3.07,358.559613419305
3.08,358.55852139961
3.09,358.559845278325
3.1,358.563520090475
3.11,358.569473433643
3.12,358.577626063367
3.13,358.587892489616
3.14,358.600181572682
3.15,358.614397116303
3.16,358.630438455313
3.17,358.648201034762
3.18,358.667576977049
3.19,358.688455633374
3.2,358.710724115476
3.21,358.734267803423
3.22,358.758970824945
3.23,358.784716501571
3.24,358.811387756606
3.25,358.838867479715
3.26,358.867038842675
3.27,358.895785560601
3.28,358.924992092746
3.29,358.954543776848
3.3,358.9843268909
3.31,359.014228636346
3.32,359.044137037072
3.33,359.073940749317
3.34,359.103528779009
3.35,359.132790105265
3.36,359.161613212266
3.37,359.189885536886
3.38,359.217492846817
3.39,359.244318574239
3.4,359.270243143741
3.41,359.295143350875
3.42,359.31889186915
3.43,359.341356987672
3.44,359.362402706443
3.45,359.381889336795
3.46,359.399674763161
3.47,359.415616509052
3.48,359.429574703266
3.49,359.441415952685
3.5,359.451017993868
3.51,359.458274829878
3.52,359.463101892459
3.53,359.465440649903
3.54,359.46526205713
3.55,359.462568348237
3.56,359.457392896709
3.57,359.44979816508
3.58,359.439872056632
3.59,359.427723191589
3.6,359.41347571523
3.61,359.397264205433
3.62,359.379229117582
3.63,359.359513035958
3.64,359.338257838006
3.65,359.315602749633
3.66,359.291683186414
3.67,359.266630234189
3.68,359.24057061301
3.69,359.213626979337
3.7,359.185918442864
3.71,359.15756119934
3.72,359.1286692048
3.73,359.099354837606
3.74,359.069729511717
3.75,359.039904217826
3.76,359.009989978819
3.77,358.980098213013
3.78,358.950341003576
3.79,358.920831275736
3.8,358.891682885551
3.81,358.863010625221
3.82,358.834930150673
3.83,358.807557837429
3.84,358.781010570876
3.85,358.755405476972
3.86,358.730859599227
3.87,358.70748952765
3.88,358.685410985059
3.89,358.664738375937
3.9,358.64558430279
3.91,358.628059054699
3.92,358.612270072528
3.93,358.598321395023
3.94,358.586313089756
3.95,358.576340672598
3.96,358.56849451911
3.97,358.562859270885
3.98,358.559513239437
3.99,358.558527809805
4,358.559966845397
4.01,358.563886094922
4.02,358.570332601396
4.03,358.579344112094
4.04,358.590948487014
4.05,358.605163101707
4.06,358.621994238189
4.07,358.641436454915
4.08,358.663471923302
4.09,358.688069713694
4.1,358.715185007755
4.11,358.744758206465
4.12,358.776713892561
4.13,358.810959592605
4.14,358.847384265562
4.15,358.885856420444
4.16,358.926221733067
4.17,358.96829998901
4.18,359.011881123751
4.19,359.05672005981
4.2,359.102529955205
4.21,359.148973385641
4.22,359.195650910425
4.23,359.242086482937
4.24,359.287709401914
4.25,359.331833241646
4.26,359.373633947119
4.27,359.412132754954
4.28,359.446195394653
4.29,359.474566313591
4.3,359.495960586912
4.31,359.509225897252
4.32,359.51355211072
4.33,359.50865717812
4.34,359.494859547785
4.35,359.472996699507
4.36,359.444235041129
4.37,359.409861679747
4.38,359.371126620379
4.39,359.329155010489
4.4,359.284915749037
4.41,359.239223765967
4.42,359.192757662282
4.43,359.146081681073
4.44,359.099666628555
4.45,359.05390770962
4.46,359.009138908647
4.47,358.965644244806
4.48,358.923666446235
4.49,358.883413590099
4.5,358.84506418055
4.51,358.808771044683
4.52,358.774664341772
4.53,358.742853910924
4.54,358.713431127033
4.55,358.686470392686
4.56,358.662030361763
4.57,358.64015496653
4.58,358.620874302096
4.59,358.604205408649
4.6,358.590152981755
4.61,358.57871003332
4.62,358.56985851999
4.63,358.563569951269
4.64,358.559805986184
4.65,358.558519024627
4.66,358.559652797403
4.67,358.56314295734
4.68,358.568917672485
4.69,358.576898221377
4.7,358.586999589478
4.71,358.59913106519
4.72,358.613196833294
4.73,358.629096563139
4.74,358.646725988563
4.75,358.66597747612
4.76,358.686740577914
4.77,358.708902565067
4.78,358.732348937574
4.79,358.756963906074
4.8,358.782630840811
4.81,358.809232682834
4.82,358.836652312236
4.83,358.864772868002
4.84,358.893478013783
4.85,358.922652143739
4.86,358.952180522392
4.87,358.981949352402
4.88,359.011845764234
4.89,359.041757722044
4.9,359.071573840839
4.91,359.101183111262
4.92,359.130474530541
4.93,359.159336641474
4.94,359.187656986333
4.95,359.215321489768
4.96,359.2422137948
4.97,359.268214589394
4.98,359.293200978433
4.99,359.317045977071
5,359.33961822567
5.01,359.360782051433
5.02,359.380398022887
5.03,359.398324153408
5.04,359.414417898756
5.05,359.428539049895
5.06,359.440553536249
5.07,359.450338023746
5.08,359.457785027815
5.09,359.462808093696
5.1,359.465346471012
5.11,359.465368676572
5.12,359.462874432584
5.13,359.457894684043
5.14,359.450489692564
5.15,359.440745498234
5.16,359.428769259457
5.17,359.41468407633
5.18,359.398623872133
5.19,359.380728783279
5.2,359.36114134062
5.21,359.3400035604
5.22,359.317454931639
5.23,359.293631199808
5.24,359.268663802265
5.25,359.242679799263
5.26,359.215802154056
5.27,359.188150236583
5.28,359.159840450087
5.29,359.130986904266
5.3,359.101702079821
5.31,359.072097446617
5.32,359.042284011179
5.33,359.012372779279
5.34,358.98247512664
5.35,358.952703075794
5.36,358.923169480523
5.37,358.893988121501
5.38,358.865273718047
5.39,358.837141861681
5.4,358.80970887748
5.41,358.783091619353
5.42,358.757407205262
5.43,358.732772698284
5.44,358.709304739172
5.45,358.687119135871
5.46,358.666330415172
5.47,358.647051341481
5.48,358.629392407421
5.49,358.613461300739
5.5,358.599362351779
5.51,358.587195965493
5.52,358.577058041698
5.53,358.569039387
5.54,358.563225121429
5.55,358.559694082444
5.56,358.558518228493
5.57,358.559762043712
5.58,358.563481944687
5.59,358.569725689316
5.6,358.578531786754
5.61,358.589928906126
5.62,358.603935280003
5.63,358.620558096549
5.64,358.639792871577
5.65,358.661622788289
5.66,358.686017988022
5.67,358.712934789514
5.68,358.742314806567
5.69,358.774083923883
5.7,358.808151077488
5.71,358.844406768298
5.72,358.882721213573
5.73,358.922942009255
5.74,358.964891134146
5.75,359.008361071895
5.76,359.053109756878
5.77,359.098853965468
5.78,359.145260682261
5.79,359.191935895143
5.8,359.2384102735
5.81,359.284121393421
5.82,359.328392860255
5.83,359.370412322468
5.84,359.40921367994
5.85,359.443674397007
5.86,359.472546105291
5.87,359.494541190358
5.88,359.508489393484
5.89,359.513545607769
5.9,359.509381106905
5.91,359.496267548412
5.92,359.475007163549
5.93,359.44674811719
5.94,359.41277460048
5.95,359.374343678649
5.96,359.332592190847
5.97,359.28850170365
5.98,359.242898876116
5.99,359.19647237168
6,359.149794740454
6.01,359.103343529857
6.02,359.057519393631
6.03,359.012660740889
6.04,358.969055221359
6.05,358.926948584368
6.06,358.886551462391
6.07,358.848044558277
6.08,358.811582623474
6.09,358.777297528801
6.1,358.745300657925
6.11,358.715684797297
6.12,358.688525653188
6.13,358.663883093739
6.14,358.641802189533
6.15,358.62231410777
6.16,358.60543690142
6.17,358.59117622433
6.18,358.579525995438
6.19,358.570469029262
6.2,358.563977645269
6.21,358.560014265195
6.22,358.558532004642
6.23,358.55947526312
6.24,358.562780315017
6.25,358.568375902626
6.26,358.576183831264
6.27,358.586119565669
6.28,358.59809282612
6.29,358.612008182169
